hotel_id,city_name,name,price,rating,address,star,about,amenities,longitude,latitude,rate_of_restaurant,amenities_group,country
73,Bangkok,Emerald Plaza Sathorn,79.0,8.4,"No. 5, Phetchaburiphisek Road,, Chomphon, Bangkok, Bangkok, 10900",4.0,"Emerald Plaza Sathorn is a 4-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Scenic rooms, Sunrise calls, Photography services/packages, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Gym, Premium bedding, Bar, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, Pet-friendly, Pet rest area, Pet beds, Durable floors, restaurant. Average price is 79.0 USD per night. Enjoy comfortable stays with a rating of 8.4/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Gym', 'Premium bedding', 'Bar', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors', 'restaurant']",100.719256,13.824169,5,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Couples trip', 'Luxury Travelers', 'Photography']",Thailand
74,Bangkok,Metro Haven Riverside,104.0,9.0,"804 Phetchaburi Soi 2 Khlong Toey, Bangkok, Bangkok, 10700",5.0,"Metro Haven Riverside is a 5-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, Pet-friendly, Pet rest area, Pet beds, Durable floors, Michelin-starred restaurants. Average price is 104.0 USD per night. Enjoy comfortable stays with a rating of 9.0/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors', 'Michelin-starred restaurants']",100.939611,13.837843,5,"['Road trip', 'Elderly Travelers', 'Business Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Thailand
75,Bangkok,Wireless Riverside Lodge Tower Phetchaburi,87.0,9.4,"Ratchada 24, 95,370, Bangkok, Bangkok Province, 10110",4.0,"Wireless Riverside Lodge Tower Phetchaburi is a 4-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, Pet-friendly, Pet rest area, Pet beds, Durable floors, restaurant. Average price is 87.0 USD per night. Enjoy comfortable stays with a rating of 9.4/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors', 'restaurant']",100.837654,13.681656,5,"['Road trip', 'Business Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Thailand
76,Bangkok,Sunny Hub Tower,71.0,9.4,"968 Wittayu Road Lumpini Patumwan, Bangkok, Bangkok, 10330",4.0,"Sunny Hub Tower is a 4-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Gym, Premium bedding, Bar, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, 24-hour front desk, Late room service, On-site bars, Rooftop lounges/nightclubs, restaurant. Average price is 71.0 USD per night. Enjoy comfortable stays with a rating of 9.4/5. The on-site restaurant is rated 4/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Gym', 'Premium bedding', 'Bar', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', '24-hour front desk', 'Late room service', 'On-site bars', 'Rooftop lounges/nightclubs', 'restaurant']",100.4098,13.730697,4,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Thailand
77,Bangkok,Sunny Hub Park,57.0,8.4,"Thanon Vibhavadi Rangsit, Lat Yao, 1/24 Soi 38, Bangkok, bangkok, 10900",4.0,"Sunny Hub Park is a 4-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Scenic rooms, Sunrise calls, Photography services/packages, Parking, 24-hour front desk, EV charging for electric vehicles, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, Pet-friendly, Pet rest area, Pet beds, Durable floors, restaurant. Average price is 57.0 USD per night. Enjoy comfortable stays with a rating of 8.4/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors', 'restaurant']",100.5936,13.945469,5,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Couples trip', 'Luxury Travelers', 'Photography']",Thailand
78,Bangkok,Silom Garden Oasis Riverside Charoenkrung,79.0,8.2,"189 Wireless Road Soi 5, Klongtoey Nua, Wattana, Bangkok, Bangkok, 10110",5.0,"Silom Garden Oasis Riverside Charoenkrung is a 5-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Scenic rooms, Sunrise calls, Photography services/packages, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Parking, 24-hour front desk, EV charging for electric vehicles, Spa, Gym, Premium bedding, Bar, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, Michelin-starred restaurants. Average price is 79.0 USD per night. Enjoy comfortable stays with a rating of 8.2/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Spa', 'Gym', 'Premium bedding', 'Bar', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', 'Michelin-starred restaurants']",100.852142,13.83189,5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Thailand
79,Bangkok,Ratchada Metro Haven District Ekkamai,147.0,9.6,"274-44 Siam Square Soi 6 Rama, Bangkok, Bangkok, 10330",5.0,"Ratchada Metro Haven District Ekkamai is a 5-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Parking, 24-hour front desk, EV charging for electric vehicles, Spa, Gym, Premium bedding, Bar, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, Michelin-starred restaurants. Average price is 147.0 USD per night. Enjoy comfortable stays with a rating of 9.6/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Spa', 'Gym', 'Premium bedding', 'Bar', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', 'Michelin-starred restaurants']",100.512106,13.617551,5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Thailand
80,Bangkok,Grand Retreat Sathorn,82.0,9.2,"269 Narathiwas Soi 4, Sub-Soi 2 (Nana), Narathiwas Rd., Bangkok, Bangkok, 10110",5.0,"Grand Retreat Sathorn is a 5-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Scenic rooms, Sunrise calls, Photography services/packages, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Parking, 24-hour front desk, EV charging for electric vehicles, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Pet-friendly, Pet rest area, Pet beds, Durable floors, Michelin-starred restaurants. Average price is 82.0 USD per night. Enjoy comfortable stays with a rating of 9.2/5. The on-site restaurant is rated 5/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Pet-friendly', 'Pet rest area', 'Pet beds', 'Durable floors', 'Michelin-starred restaurants']",100.931769,13.813702,5,"['Family with children', 'Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Couples trip', 'Luxury Travelers', 'Photography']",Thailand
81,Bangkok,Metro Retreat Park,92.0,8.2,"243 Chidlom Soi 7, Bangkok, 10110",4.0,"Metro Retreat Park is a 4-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Scenic rooms, Sunrise calls, Photography services/packages, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Child-friendly rooms, Baby cots, Stroller storage, Diaper changing tables, Nursing rooms, Parking, 24-hour front desk, EV charging for electric vehicles, Spa, Gym, Premium bedding, Bar, High speed WiFi, Business center, Meeting rooms, Laundry service, Print machine, restaurant. Average price is 92.0 USD per night. Enjoy comfortable stays with a rating of 8.2/5. The on-site restaurant is rated 4/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Child-friendly rooms', 'Baby cots', 'Stroller storage', 'Diaper changing tables', 'Nursing rooms', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Spa', 'Gym', 'Premium bedding', 'Bar', 'High speed WiFi', 'Business center', 'Meeting rooms', 'Laundry service', 'Print machine', 'restaurant']",100.916605,13.692148,4,"['Family with children', 'Road trip', 'Business Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Couples trip', 'Luxury Travelers', 'Photography']",Thailand
82,Bangkok,Sunny Haven Bangkok,60.0,8.6,"140 Soi Pipat Ratchada, Bangrak, Bangkok, Bangkok, 10500",4.0,"Sunny Haven Bangkok is a 4-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Accessible entrances, Ramps/lifts, Accessible rooms/bathrooms, Braille/raised signage, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Parking, 24-hour front desk, EV charging for electric vehicles, Spa, Gym, Premium bedding, Bar, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, restaurant. Average price is 60.0 USD per night. Enjoy comfortable stays with a rating of 8.6/5. The on-site restaurant is rated 4/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Accessible entrances', 'Ramps/lifts', 'Accessible rooms/bathrooms', 'Braille/raised signage', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Spa', 'Gym', 'Premium bedding', 'Bar', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', 'restaurant']",100.528792,13.618024,4,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Thailand
83,Bangkok,Sukhumvit Grand Lodge Central Wireless,46.0,8.6,"566 Soi Sathorn 29, Sathorn Road, Kwaeng Klongtoey Nua, Khet Wattana, Bangkok, Bangkok, 10110",3.5,"Sukhumvit Grand Lodge Central Wireless is a 3-star hotel in Bangkok, Thailand, offering Wi-Fi, Luggage storage, Air conditioning, Room cleaning service, Safety deposit box, Television, Women-only floors/rooms, Privacy-conscious check-in, 24-hour security, Surveillance cameras, Double locks on doors, Scenic rooms, Sunrise calls, Photography services/packages, Free Wi-Fi, Communal kitchens, Laundry, Lockers, Parking, 24-hour front desk, EV charging for electric vehicles, Bathtubs/jacuzzis, Scenic rooms/villas, Spa, Elevators, Bathroom grab bars, Medical contacts, Breakfast with dietary options, restaurant. Average price is 46.0 USD per night. Enjoy comfortable stays with a rating of 8.6/5. The on-site restaurant is rated 4/5.","['Wi-Fi', 'Luggage storage', 'Air conditioning', 'Room cleaning service', 'Safety deposit box', 'Television', 'Women-only floors/rooms', 'Privacy-conscious check-in', '24-hour security', 'Surveillance cameras', 'Double locks on doors', 'Scenic rooms', 'Sunrise calls', 'Photography services/packages', 'Free Wi-Fi', 'Communal kitchens', 'Laundry', 'Lockers', 'Parking', '24-hour front desk', 'EV charging for electric vehicles', 'Bathtubs/jacuzzis', 'Scenic rooms/villas', 'Spa', 'Elevators', 'Bathroom grab bars', 'Medical contacts', 'Breakfast with dietary options', 'restaurant']",100.388233,13.621478,4,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Thailand
